Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Pet control accessory features (product.metafields.shopify.pet-control-accessory-features),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vegan-leather-crop-black,,,,,,,,,shopify--color-pattern-h9tm2ste,,,,,,,,,51.0,shopify,6,deny,manual,68.00,79.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_1088_f8b4e8c7-6b4d-4597-a5ac-5d75622e4c2b.jpg?v=1754978627,2,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_1088_d1653302-4f45-4dab-8aa7-5983a1a9cd02.jpg?v=1754978627,g,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/29092406B-5.jpg?v=1754978627,3,"",,,,,,,,,,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/29092406B-1.jpg?v=1754978627,4,"",,,,,,,,,,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/29092406B-2.jpg?v=1754978627,5,"",,,,,,,,,,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/29092406B-3.jpg?v=1754978627,6,"",,,,,,,,,,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/29092406B-4.jpg?v=1754978627,7,"",,,,,,,,,,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/29092406B-6.jpg?v=1754978627,8,"",,,,,,,,,,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_1088_d1653302-4f45-4dab-8aa7-5983a1a9cd02.jpg?v=1754978627,9,"",,,,,,,,,,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_1084.jpg?v=1754978627,10,"",,,,,,,,,,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_1096.jpg?v=1754978627,11,"",,,,,,,,,,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_1098.jpg?v=1754978627,12,"",,,,,,,,,,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_1095.jpg?v=1754978627,13,"",,,,,,,,,,,,
vegan-leather-crop-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_1083.jpg?v=1754978627,14,"",,,,,,,,,,,,
natural-wooden-switch-black,Natural Wooden Switch,"<p>Elevate your intimate moments with this Natural Wooden Switch, crafted from smooth, high-quality wood for a sensual touch. Its sleek design offers precise control, perfect for teasing and exploring boundaries with elegance and confidence. Embrace the natural warmth and subtle firmness that enhances every playful interaction.</p>
<p>Length 60 cm. (23.62 in.)</p>
<p>S - Diameter: 0.6 cm (0.24 in.), 10 g.</p>
<p>M - <meta charset=""utf-8"">Diameter: 0.8 cm (0.31 in.), 22 g.</p>
<p>L - <meta charset=""utf-8"">Diameter: 1 cm (0.39 in.), 28 g.</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,Switches & Paddles,"",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,20.0,shopify,7,deny,manual,45.00,78.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8405891609_340828440.jpg?v=1754303615,1,"",false,,,l; m; s,shopify--color-pattern-dgy1dvxa; shopify--color-pattern-h9tm2ste,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8405891609_340828440.jpg?v=1754303615,g,,,active
natural-wooden-switch-black,,,,,,,,,shopify--color-pattern-h9tm2ste,,,,,,,,,20.0,shopify,5,deny,manual,45.00,78.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/292001113.jpg?v=1754978541,2,"",,,,,,,,,g,,,
natural-wooden-switch-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_3530.jpg?v=1754978541,3,"",,,,,,,,,,,,
natural-wooden-switch-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8374155857_340828440.jpg?v=1754978541,4,"",,,,,,,,,,,,
natural-wooden-switch-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8374203293_340828440.gif?v=1754978541,5,"",,,,,,,,,,,,
natural-wooden-switch-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8405867970_340828440.gif?v=1754978541,6,"",,,,,,,,,,,,
heart-shaped-vegan-leather-collar,Heart-Shaped Vegan Leather Collar,"<p>Elevate your intimate moments with this seductive heart-shaped vegan leather collar. Crafted for comfort and style, it adds a daring touch to your look while embracing cruelty-free materials. Perfect for those who want to express passion and playfulness with a bold, sexy accessory.</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,112.0,shopify,6,continue,manual,89.00,128.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_4665.jpg?v=1754298808,1,"",false,,,,shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_4665.jpg?v=1754298808,g,,,active
heart-shaped-vegan-leather-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_4662.jpg?v=1754969597,2,"",,,,,,,,,,,,
heart-shaped-vegan-leather-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_4660.jpg?v=1754969597,3,"",,,,,,,,,,,,
heart-shaped-vegan-leather-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_4661.jpg?v=1754969597,4,"",,,,,,,,,,,,
heart-shaped-vegan-leather-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_4658.jpg?v=1754969597,5,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,Laser Snakeskin Pattern Collar,"<p>Comes with the leash.</p>
<p>Elevate your allure with the Laser Snakeskin Pattern Collar, designed to captivate and command attention. Its sleek, shimmering snakeskin texture adds an edgy, seductive touch to any outfit or intimate moment. Perfect for those who dare to express their bold, confident side with a hint of mystery and power.</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,431.0,shopify,9,deny,manual,75.00,140.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/262800156.jpg?v=1754296661,1,"",false,,,,shopify--color-pattern-dgy1dvxa; shopify--color-pattern-lcgmddze,,,,g,,,active
laser-snakeskin-pattern-collar,,,,,,,,,shopify--color-pattern-lcgmddze,,,,,,,,,431.0,shopify,8,deny,manual,75.00,140.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0003__MG_7513.jpg?v=1754978178,2,"",,,,,,,,,g,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0018__MG_7454.jpg?v=1754978178,3,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0016__MG_7456.jpg?v=1754978178,4,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0009__MG_7463.jpg?v=1754978178,5,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0010__MG_7462.jpg?v=1754978178,6,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0011__MG_7461.jpg?v=1754978178,7,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0013__MG_7459.jpg?v=1754978178,8,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0015__MG_7457.jpg?v=1754978178,9,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0006__MG_7466_36f0cb85-0782-43c1-97d1-68e066f4e092.jpg?v=1754978178,10,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0005__MG_7444.jpg?v=1754978178,11,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0008__MG_7441.jpg?v=1754978178,12,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0009__MG_7440.jpg?v=1754978178,13,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0006__MG_7443.jpg?v=1754978178,14,"",,,,,,,,,,,,
laser-snakeskin-pattern-collar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/MG_3880.jpg?v=1754978178,15,"",,,,,,,,,,,,
vegan-leather-trimmed-collar-with-chain,Vegan Leather-trimmed collar with chain,"<p>Elevate your allure with this vegan leather-trimmed collar featuring a sleek chain detail. Designed to blend edgy sophistication with sensual charm, it adds a provocative touch to any outfit or intimate moment. Comfortable yet striking, this collar is perfect for those who want to express confidence and style with a daring twist.</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,300.0,shopify,4,deny,manual,109.00,167.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_4689.jpg?v=1754295789,1,"",false,,,,shopify--color-pattern-dgy1dvxa,shopify--material-dokic786; shopify--material-dek7lzif,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_4689.jpg?v=1754295789,g,,,active
vegan-leather-trimmed-collar-with-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/CR.09047-B-2.jpg?v=1754295789,2,"",,,,,,,,,,,,
vegan-leather-trimmed-collar-with-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_4683.jpg?v=1754295789,3,"",,,,,,,,,,,,
vegan-leather-trimmed-collar-with-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/CR.09047-B.jpg?v=1754295789,4,"",,,,,,,,,,,,
vegan-leather-trimmed-collar-with-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/CR.09047-B-1.jpg?v=1754295789,5,"",,,,,,,,,,,,
vegan-leather-trimmed-collar-with-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_4690.jpg?v=1754295789,6,"",,,,,,,,,,,,
vegan-leather-trimmed-collar-with-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_4684.jpg?v=1754295789,7,"",,,,,,,,,,,,
dog-bone-gag-red,Dog-bone Gag,"<p>This dog-bone gag combines playful design with comfort, featuring a smooth, durable shape that fits securely for an enticing experience. </p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-h9tm2ste,product.metafields.shopify.color-pattern,,,,,,,,110.0,shopify,6,deny,manual,65.00,99.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/222002069.jpg?v=1754294943,1,"",false,,,,shopify--color-pattern-h9tm2ste; shopify--color-pattern-dgy1dvxa; shopify--color-pattern-lcgmddze,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/222002069.jpg?v=1754294943,g,,,active
dog-bone-gag-red,,,,,,,,,shopify--color-pattern-dgy1dvxa,,,,,,,,,110.0,shopify,4,deny,manual,65.00,99.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/6.png?v=1754981804,2,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/222402069.jpg?v=1754981804,g,,,
dog-bone-gag-red,,,,,,,,,shopify--color-pattern-lcgmddze,,,,,,,,,110.0,shopify,8,deny,manual,65.00,99.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_0556.jpg?v=1754981804,3,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/3487960961_340828440.jpg?v=1754981804,g,,,
dog-bone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_0555.jpg?v=1754981804,4,"",,,,,,,,,,,,
dog-bone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_0558.jpg?v=1754981804,5,"",,,,,,,,,,,,
dog-bone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/222402069.jpg?v=1754981804,6,"",,,,,,,,,,,,
dog-bone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_0538.jpg?v=1754981804,7,"",,,,,,,,,,,,
dog-bone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/3487960961_340828440.jpg?v=1754981804,8,"",,,,,,,,,,,,
dog-bone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/3488463292_340828440.jpg?v=1754981804,9,"",,,,,,,,,,,,
dog-bone-gag-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/2_d45a2231-d7ec-4e9d-8b6b-32fd59f04570.png?v=1754981804,10,"",,,,,,,,,,,,
bondage-vegan-leather-jacket,Bondage Vegan Leather Jacket,"<p>This BDSM-style Bondage leather jacket is made of environmentally friendly leather and combined with a bold strap design, showing extreme sexiness and power.</p>",我的商店,Mature > Erotic > Erotic Clothing,Bondage Clothing,"",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,960.0,shopify,8,deny,manual,670.00,745.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/WechatIMG253.png?v=1754294778,1,"",false,,,,shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/WechatIMG253.png?v=1754294778,g,,,active
bondage-vegan-leather-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN016CF40p2GnXMbD1f5Y__937849060-0-cib_23ead865-bc07-4892-8534-a6ecd8c79352.jpg?v=1754972986,2,"",,,,,,,,,,,,
bondage-vegan-leather-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN015a1i3s2GnXMZcwvvR__937849060-0-cib_f97a404d-3a79-4521-a097-6d77b764fba4.jpg?v=1754972986,3,"",,,,,,,,,,,,
bondage-vegan-leather-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01g4v5j02GnXMZWQWw4__937849060-0-cib_2ad0baab-3b6a-459f-9bc9-5822f1c2e19b.jpg?v=1754972986,4,"",,,,,,,,,,,,
bondage-vegan-leather-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01lmmFov2GnXMSReqZJ__937849060-0-cib_e54b34e9-2335-4c88-a18e-82fc22f49979.jpg?v=1754972986,5,"",,,,,,,,,,,,
bondage-vegan-leather-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01GVhvlm2GnXMYvoVYV__937849060-0-cib_aebe7d2c-d4bb-4a4a-bebf-81a98d365c5e.jpg?v=1754972986,6,"",,,,,,,,,,,,
bondage-vegan-leather-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01OyeXZf2GnXMbCyylf__937849060-0-cib_0428ac26-0641-443e-abc3-2f5ebb65336a.jpg?v=1754972986,7,"",,,,,,,,,,,,
bondage-vegan-leather-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01T71dcl2GnXMZ1l4UV__937849060-0-cib_35d0be91-d286-48d6-818b-51733dc237fd.jpg?v=1754972986,8,"",,,,,,,,,,,,
bondage-vegan-leather-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN012fvfqz2GnXMa6GY9C__937849060-0-cib_74fddf72-45e5-4501-864a-6b2f27bb7caf.jpg?v=1754972986,9,"",,,,,,,,,,,,
bondage-vegan-leather-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0002__MG_4049.jpg?v=1754972986,10,"",,,,,,,,,,,,
bondage-vegan-leather-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1_0005__MG_4043.jpg?v=1754972986,11,"",,,,,,,,,,,,
headgear-with-mouth-plug,Headgear with Mouth-plug,"<p>This premium leather headgear with an integrated mouth plug combines durability and precision craftsmanship. Weighing 233 grams, it offers a balanced fit that ensures both comfort and secure wear. Designed for specialized use, it provides reliable mouth coverage while maintaining a professional and refined appearance.</p>",我的商店,Mature > Erotic > Erotic Clothing,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,233.0,shopify,5,deny,manual,246.00,378.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4164326943_340828440.jpg?v=1754221652,1,"",false,,,,shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4164326943_340828440.jpg?v=1754221652,g,,,active
headgear-with-mouth-plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_8015.jpg?v=1754973087,2,"",,,,,,,,,,,,
headgear-with-mouth-plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_8012.jpg?v=1754973087,3,"",,,,,,,,,,,,
headgear-with-mouth-plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4168785323_340828440.jpg?v=1754380836,4,"",,,,,,,,,,,,
headgear-with-mouth-plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4165471902_340828440.jpg?v=1754380836,5,"",,,,,,,,,,,,
headgear-with-mouth-plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4164329768_340828440.jpg?v=1754380836,6,"",,,,,,,,,,,,
headgear-with-mouth-plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4165474611_340828440.jpg?v=1754380836,7,"",,,,,,,,,,,,
headgear-with-mouth-plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/DSC01125.jpg?v=1754380836,8,"",,,,,,,,,,,,
headgear-with-mouth-plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/DSC01120.jpg?v=1754380836,9,"",,,,,,,,,,,,
braided-whip-linen,Braided Whip — Linen,"<p>Rope length: approximately 45cm<br>Inner diameter of handcuffs: approximately 4cm<br>Adjustable range: approximately 4-11cm<br>Diameter of a single rope: approximately 0.7cm<br>Net weight: approximately 175g</p>
<p>The Braided Whip — Linen features a durable 45cm rope with a 0.7cm diameter, offering a comfortable grip and precise control. Its handcuffs have an inner diameter of approximately 4cm and an adjustable range from 4 to 11cm, ensuring a secure fit. Weighing around 175g, this whip balances strength and maneuverability, making it an effective tool for experienced users seeking reliability and performance.</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,beige,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,4,continue,manual,89.00,160.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12476551291_340828440.jpg?v=1754221116,1,"",false,,,,beige; shopify--color-pattern-dgy1dvxa; shopify--color-pattern-h9tm2ste,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12513395622_340828440.jpg?v=1754978304,lb,,,active
braided-whip-linen,,,,,,,,,shopify--color-pattern-dgy1dvxa,,,,,,,,,0.0,shopify,6,continue,manual,89.00,160.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12513422581_340828440.jpg?v=1754978304,2,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12513422581_340828440.jpg?v=1754978304,lb,,,
braided-whip-linen,,,,,,,,,shopify--color-pattern-h9tm2ste,,,,,,,,,0.0,shopify,5,continue,manual,89.00,160.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12513428578_340828440.jpg?v=1754978304,3,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12622608506_340828440.jpg?v=1754973634,lb,,,
braided-whip-linen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12513455002_340828440.jpg?v=1754978304,4,"",,,,,,,,,,,,
braided-whip-linen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12513395622_340828440.jpg?v=1754978304,5,"",,,,,,,,,,,,
braided-whip-linen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12437871670_340828440.jpg?v=1754978304,6,"",,,,,,,,,,,,
braided-whip-linen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12622608506_340828440.jpg?v=1754973634,7,"",,,,,,,,,,,,
braided-whip-linen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12622605544_340828440.jpg?v=1754973634,8,"",,,,,,,,,,,,
braided-whip-linen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/12698483677_340828440.jpg?v=1754973634,9,"",,,,,,,,,,,,
diamond-handle-whip,Diamond Handle Whip,<p>Chain length: approximately 25cm<br>Length: approximately 44cm<br>Net weight: approximately 253g</p>,我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,silver,product.metafields.shopify.color-pattern,,,,,,,,253.0,shopify,4,deny,manual,216.00,276.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01xjl0jU2GnX7SQUhrE__937849060-0-cib.jpg?v=1754218354,1,"",false,,,,silver,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4210583733_340828440.jpg?v=1754975267,kg,,,active
diamond-handle-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4215144908_340828440.jpg?v=1754975267,2,"",,,,,,,,,,,,
diamond-handle-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4210595296_340828440.jpg?v=1754975267,3,"",,,,,,,,,,,,
diamond-handle-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4215141511_340828440.jpg?v=1754975267,4,"",,,,,,,,,,,,
diamond-handle-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4210583733_340828440.jpg?v=1754975267,5,"",,,,,,,,,,,,
diamond-handle-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4212214992_340828440.jpg?v=1754975267,6,"",,,,,,,,,,,,
diamond-handle-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4215147506_340828440.jpg?v=1754975267,7,"",,,,,,,,,,,,
diamond-handle-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/DSC01228.jpg?v=1754975267,8,"",,,,,,,,,,,,
diamond-handle-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/DSC01227.jpg?v=1754975267,9,"",,,,,,,,,,,,
diamond-handle-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/DSC01225.jpg?v=1754975267,10,"",,,,,,,,,,,,
